,0,1,2,3
49602,ENSG00000267774.2,AC010776.2,lncRNA,2
49603,ENSG00000267775.1,OR7E16P,unprocessed_pseudogene,0
49604,ENSG00000267777.2,LINC01791,lncRNA,0
49605,ENSG00000267778.1,AC004221.1,lncRNA,10
49606,ENSG00000267779.7,LINC01533,lncRNA,0
49607,ENSG00000267780.2,AC021594.2,lncRNA,0
49608,ENSG00000267781.1,SLC25A36P1,processed_pseudogene,0
49609,ENSG00000267782.1,AC022916.4,lncRNA,0
49610,ENSG00000267783.1,AC022098.3,lncRNA,5
49611,ENSG00000267784.1,AC010680.1,lncRNA,0
49612,ENSG00000267786.1,AF038458.3,lncRNA,2
49613,ENSG00000267787.7,AC027097.2,lncRNA,42
49614,ENSG00000267788.1,AC015936.2,lncRNA,0
49615,ENSG00000267789.1,AC100775.1,lncRNA,0
49616,ENSG00000267790.1,LINC01987,lncRNA,0
49617,ENSG00000267791.1,AC018761.4,lncRNA,0
49618,ENSG00000267792.1,WBP1LP11,processed_pseudogene,0
49619,ENSG00000267793.1,AC009977.1,transcribed_processed_pseudogene,18
49620,ENSG00000267794.1,AP001120.4,processed_pseudogene,1
49621,ENSG00000267795.6,SMIM22,protein_coding,1120
49622,ENSG00000267796.8,LIN37,protein_coding,59
49623,ENSG00000267797.1,NRBF2P1,processed_pseudogene,0
49624,ENSG00000267799.1,MAN1A2P1,processed_pseudogene,0
49625,ENSG00000267800.1,AC012254.4,processed_pseudogene,4
49626,ENSG00000267801.1,AC087289.5,lncRNA,22
49627,ENSG00000267808.1,AC018755.1,lncRNA,0
49628,ENSG00000267809.1,NDUFV2P1,processed_pseudogene,143
49629,ENSG00000267811.1,AP001160.2,lncRNA,4
49630,ENSG00000267815.1,AC008655.1,lncRNA,0
49631,ENSG00000267827.5,AC011468.2,lncRNA,0
49632,ENSG00000267828.1,Y_RNA,misc_RNA,0
49633,ENSG00000267834.1,AL592211.1,lncRNA,4
49634,ENSG00000267838.2,AC245884.8,lncRNA,41
49635,ENSG00000267852.1,AC119396.2,lncRNA,7
49636,ENSG00000267855.6,NDUFA7,protein_coding,7
49637,ENSG00000267857.2,AL133499.1,lncRNA,0
49638,ENSG00000267858.6,MZF1-AS1,lncRNA,282
49639,ENSG00000267868.1,AL356740.1,lncRNA,11
49640,ENSG00000267871.6,ZNF460-AS1,lncRNA,20
49641,ENSG00000267872.1,AC073539.1,lncRNA,0
49642,ENSG00000267879.2,AC011483.1,lncRNA,0
49643,ENSG00000267881.2,AC243967.1,protein_coding,0
49644,ENSG00000267882.2,AL031666.2,lncRNA,16
49645,ENSG00000267886.1,AC074135.1,lncRNA,2
49646,ENSG00000267890.1,AC010624.2,lncRNA,22
49647,ENSG00000267892.1,AC022144.1,lncRNA,64
49648,ENSG00000267895.1,AC063977.1,transcribed_unprocessed_pseudogene,1
49649,ENSG00000267898.1,AC026803.2,lncRNA,38
49650,ENSG00000267904.1,AC024075.1,lncRNA,46
49651,ENSG00000267905.5,AC008750.2,lncRNA,17
49652,ENSG00000267908.2,ZSCAN5DP,unprocessed_pseudogene,5
49653,ENSG00000267909.3,CCDC177,protein_coding,9
49654,ENSG00000267919.1,AC009955.2,lncRNA,2
49655,ENSG00000267920.1,SNX6P1,processed_pseudogene,1
49656,ENSG00000267922.1,AC007785.1,lncRNA,0
49657,ENSG00000267924.1,AC139769.2,lncRNA,15
49658,ENSG00000267927.1,AC010320.1,lncRNA,0
49659,ENSG00000267934.1,AC010300.1,lncRNA,138
49660,ENSG00000267938.1,EIF1P6,unprocessed_pseudogene,6
49661,ENSG00000267939.1,AC008946.1,lncRNA,9
49662,ENSG00000267940.1,AC022762.2,lncRNA,16
49663,ENSG00000267943.1,AC010328.1,lncRNA,2
49664,ENSG00000267952.1,AC008878.1,protein_coding,0
49665,ENSG00000267959.3,MIR3188,miRNA,0
49666,ENSG00000267961.2,OR10B1P,unprocessed_pseudogene,0
49667,ENSG00000267968.1,AC011523.1,lncRNA,0
49668,ENSG00000267978.5,MAGEA9B,protein_coding,0
49669,ENSG00000267980.1,AC007292.1,lncRNA,17
49670,ENSG00000267984.1,AC008750.3,lncRNA,0
49671,ENSG00000267986.1,AC130469.1,lncRNA,19
49672,ENSG00000267990.1,AC063977.2,unprocessed_pseudogene,1
49673,ENSG00000267992.1,AC010605.1,lncRNA,0
49674,ENSG00000268001.1,CARD8-AS1,lncRNA,142
49675,ENSG00000268006.1,PTOV1-AS1,lncRNA,25
49676,ENSG00000268009.6,SSX4,protein_coding,0
49677,ENSG00000268015.1,AC010320.2,lncRNA,0
49678,ENSG00000268020.3,OR4G4P,unprocessed_pseudogene,0
49679,ENSG00000268027.5,AC243960.1,lncRNA,31
49680,ENSG00000268030.1,AC005253.1,lncRNA,50
49681,ENSG00000268034.1,AC243960.2,processed_pseudogene,18
49682,ENSG00000268038.3,LINC01785,lncRNA,1
49683,ENSG00000268041.2,ERFL,protein_coding,16
49684,ENSG00000268043.7,NBPF12,protein_coding,551
49685,ENSG00000268047.1,AC018766.1,lncRNA,6
49686,ENSG00000268049.1,AC012313.2,lncRNA,18
49687,ENSG00000268051.1,AC008395.1,lncRNA,1
49688,ENSG00000268053.1,AC007785.2,processed_pseudogene,0
49689,ENSG00000268055.1,AC067969.1,lncRNA,0
49690,ENSG00000268056.5,AC020913.1,lncRNA,4
49691,ENSG00000268058.1,BNIP3P40,processed_pseudogene,7
49692,ENSG00000268061.5,NAPA-AS1,lncRNA,40
49693,ENSG00000268062.1,SRP14P4,processed_pseudogene,8
49694,ENSG00000268066.5,FMR1-AS1,lncRNA,5
49695,ENSG00000268067.3,OR5AH1P,transcribed_unprocessed_pseudogene,0
49696,ENSG00000268069.2,AC004466.1,lncRNA,3
49697,ENSG00000268070.1,AC006539.2,processed_pseudogene,1
49698,ENSG00000268074.1,RPL22P5,processed_pseudogene,0
49699,ENSG00000268078.1,AC135012.2,lncRNA,0
49700,ENSG00000268079.1,BNIP3P30,processed_pseudogene,0
49701,ENSG00000268080.2,AC016885.3,processed_pseudogene,0
49702,ENSG00000268081.1,AC123912.1,lncRNA,21
49703,ENSG00000268083.5,AC008982.1,protein_coding,0
49704,ENSG00000268087.1,AC008764.2,lncRNA,52
49705,ENSG00000268088.1,AC093063.1,transcribed_unprocessed_pseudogene,0
49706,ENSG00000268089.3,GABRQ,protein_coding,3
49707,ENSG00000268093.1,AC022154.1,lncRNA,10
49708,ENSG00000268095.1,ZNF649-AS1,lncRNA,26
49709,ENSG00000268100.1,ZNF725P,unprocessed_pseudogene,0
49710,ENSG00000268101.2,CYP2G2P,unprocessed_pseudogene,0
49711,ENSG00000268104.3,SLC6A14,protein_coding,8413
49712,ENSG00000268105.1,AC124856.1,processed_pseudogene,1
49713,ENSG00000268107.6,AC003005.1,protein_coding,0
49714,ENSG00000268108.1,AC008687.2,lncRNA,0
49715,ENSG00000268112.1,AC008761.1,lncRNA,0
49716,ENSG00000268116.1,AC073539.2,processed_pseudogene,0
49717,ENSG00000268117.1,VN1R84P,unprocessed_pseudogene,0
49718,ENSG00000268119.6,AC010615.2,lncRNA,111
49719,ENSG00000268120.1,AC010336.3,lncRNA,0
49720,ENSG00000268129.1,AC026304.1,lncRNA,0
49721,ENSG00000268133.1,AC003002.1,protein_coding,0
49722,ENSG00000268140.1,PCGF7P,processed_pseudogene,3
49723,ENSG00000268144.1,NIFKP6,processed_pseudogene,0
49724,ENSG00000268148.1,VN1R91P,unprocessed_pseudogene,0
49725,ENSG00000268149.1,AC010336.4,lncRNA,0
49726,ENSG00000268153.5,AC005176.1,transcribed_unprocessed_pseudogene,1
49727,ENSG00000268154.2,Metazoa_SRP,misc_RNA,3
49728,ENSG00000268157.1,AC010524.1,lncRNA,9
49729,ENSG00000268163.1,AC004076.1,protein_coding,1
49730,ENSG00000268170.2,AC073342.1,lncRNA,0
49731,ENSG00000268173.3,AC007192.1,protein_coding,0
49732,ENSG00000268174.1,BNIP3P22,processed_pseudogene,0
49733,ENSG00000268181.3,AC073188.6,lncRNA,1
49734,ENSG00000268182.6,SMIM17,protein_coding,51
49735,ENSG00000268184.1,AC092364.1,lncRNA,0
49736,ENSG00000268186.1,ZNF114-AS1,lncRNA,0
49737,ENSG00000268189.2,AC005785.1,lncRNA,18
49738,ENSG00000268191.1,AC010503.1,lncRNA,0
49739,ENSG00000268193.5,AC002985.1,protein_coding,0
49740,ENSG00000268199.2,AC010335.1,lncRNA,0
49741,ENSG00000268201.1,AC020915.1,lncRNA,16
49742,ENSG00000268203.1,AC010503.2,lncRNA,0
49743,ENSG00000268204.1,AC008763.1,lncRNA,19
49744,ENSG00000268205.1,AC005261.1,lncRNA,2498
49745,ENSG00000268209.1,AC114786.4,unprocessed_pseudogene,0
49746,ENSG00000268218.1,AC137932.3,lncRNA,39
49747,ENSG00000268221.6,OPN1MW,protein_coding,0
49748,ENSG00000268222.1,EEF1A1P7,processed_pseudogene,14
49749,ENSG00000268223.6,ARL14EPL,protein_coding,13
49750,ENSG00000268230.5,AC012313.3,lncRNA,9
49751,ENSG00000268231.1,AC008743.1,lncRNA,0
49752,ENSG00000268234.1,FKBP4P6,processed_pseudogene,0
49753,ENSG00000268235.7,TCP11X1,protein_coding,0
49754,ENSG00000268238.1,IGFL1P2,unprocessed_pseudogene,0
49755,ENSG00000268240.1,AC123912.2,lncRNA,1
49756,ENSG00000268243.1,RPS29P30,processed_pseudogene,0
49757,ENSG00000268257.2,AIRN,lncRNA,4
49758,ENSG00000268266.1,AC003005.2,lncRNA,5
49759,ENSG00000268267.1,SIGLEC29P,unprocessed_pseudogene,0
49760,ENSG00000268272.1,VN1R78P,unprocessed_pseudogene,0
49761,ENSG00000268278.1,AC123912.3,unprocessed_pseudogene,0
49762,ENSG00000268279.4,AC090004.1,protein_coding,15
49763,ENSG00000268282.1,AC010328.2,processed_pseudogene,1
49764,ENSG00000268287.1,AC008687.3,lncRNA,3
49765,ENSG00000268288.1,AL589765.5,lncRNA,2
49766,ENSG00000268289.1,AC020908.1,lncRNA,2
49767,ENSG00000268292.1,AC006547.3,lncRNA,0
49768,ENSG00000268293.1,AC008751.1,processed_pseudogene,0
49769,ENSG00000268295.1,POLR3GP1,transcribed_processed_pseudogene,27
49770,ENSG00000268296.2,AC022145.1,lncRNA,0
49771,ENSG00000268297.1,CLEC4GP1,unprocessed_pseudogene,2
49772,ENSG00000268307.1,LINC02560,lncRNA,248
49773,ENSG00000268309.1,AC008764.3,lncRNA,0
49774,ENSG00000268316.1,AC006272.1,lncRNA,8
49775,ENSG00000268318.5,LINC01872,lncRNA,0
49776,ENSG00000268320.4,SCGB1C2,protein_coding,0
49777,ENSG00000268322.1,BNIP3P25,processed_pseudogene,1
49778,ENSG00000268324.2,LRRC2-AS1,lncRNA,1
49779,ENSG00000268326.1,AC008739.1,lncRNA,0
49780,ENSG00000268333.1,AL132655.1,lncRNA,0
49781,ENSG00000268335.1,BNIP3P23,processed_pseudogene,0
49782,ENSG00000268336.1,SIGLEC20P,unprocessed_pseudogene,0
49783,ENSG00000268350.7,FAM156A,protein_coding,12
49784,ENSG00000268355.1,AC243960.3,lncRNA,6
49785,ENSG00000268357.1,VN1R81P,unprocessed_pseudogene,0
49786,ENSG00000268361.1,L34079.1,protein_coding,0
49787,ENSG00000268362.6,AC092279.1,lncRNA,452
49788,ENSG00000268364.2,SMC5-AS1,lncRNA,22
49789,ENSG00000268366.1,AC010271.1,lncRNA,14
49790,ENSG00000268375.1,AC010325.2,lncRNA,0
49791,ENSG00000268379.1,AC025588.1,processed_pseudogene,3
49792,ENSG00000268388.6,FENDRR,lncRNA,251
49793,ENSG00000268390.1,AC011473.1,lncRNA,0
49794,ENSG00000268391.1,MTCO3P42,processed_pseudogene,0
49795,ENSG00000268392.1,AC003682.1,lncRNA,3
49796,ENSG00000268400.5,AC008763.2,protein_coding,1
49797,ENSG00000268401.2,AC007785.3,lncRNA,7
49798,ENSG00000268403.2,AC132192.2,lncRNA,18
49799,ENSG00000268407.1,AC006115.1,processed_pseudogene,0
49800,ENSG00000268412.2,TRMT112P6,processed_pseudogene,8
49801,ENSG00000268416.1,AC010329.1,lncRNA,111
49802,ENSG00000268433.1,MTDHP3,processed_pseudogene,0
49803,ENSG00000268434.5,AC011530.1,protein_coding,0
49804,ENSG00000268438.1,BNIP3P27,processed_pseudogene,1
49805,ENSG00000268442.1,AC073534.1,processed_pseudogene,36
49806,ENSG00000268447.6,SSX2B,protein_coding,0
49807,ENSG00000268455.1,AC073544.1,unprocessed_pseudogene,1
49808,ENSG00000268458.1,AC011468.3,lncRNA,2
49809,ENSG00000268460.2,AC006262.1,lncRNA,6
49810,ENSG00000268461.2,AC078899.2,unprocessed_pseudogene,0
49811,ENSG00000268465.1,AC008403.1,protein_coding,0
49812,ENSG00000268469.1,BNIP3P38,processed_pseudogene,0
49813,ENSG00000268471.6,MIR4453HG,lncRNA,195
49814,ENSG00000268472.2,AP002884.3,lncRNA,0
49815,ENSG00000268473.1,AC092327.1,processed_pseudogene,0
49816,ENSG00000268475.1,AC011462.2,lncRNA,0
49817,ENSG00000268480.3,NFILZ,protein_coding,0
49818,ENSG00000268483.1,RPL7AP69,processed_pseudogene,0
49819,ENSG00000268486.5,FO681491.1,transcribed_unprocessed_pseudogene,22
49820,ENSG00000268496.1,AC245884.9,lncRNA,1
49821,ENSG00000268499.1,AC011479.2,lncRNA,4
49822,ENSG00000268500.5,AC018755.2,protein_coding,0
49823,ENSG00000268505.1,AC135012.3,lncRNA,1
49824,ENSG00000268509.2,AC026202.3,lncRNA,0
49825,ENSG00000268510.1,IFNL3P1,unprocessed_pseudogene,5
49826,ENSG00000268516.2,AC020915.2,lncRNA,150
49827,ENSG00000268518.1,AC020909.2,lncRNA,0
49828,ENSG00000268520.1,AC008750.4,lncRNA,6
49829,ENSG00000268521.1,VN1R83P,unprocessed_pseudogene,35
49830,ENSG00000268529.1,CYP2T3P,unprocessed_pseudogene,16
49831,ENSG00000268530.6,AC008403.2,lncRNA,0
49832,ENSG00000268531.3,AC060814.2,lncRNA,0
49833,ENSG00000268532.1,LINC02135,lncRNA,0
49834,ENSG00000268533.1,AC003002.2,protein_coding,1
49835,ENSG00000268535.1,MTDHP4,processed_pseudogene,1
49836,ENSG00000268536.1,AC005523.1,lncRNA,4
49837,ENSG00000268541.1,VN1R88P,unprocessed_pseudogene,0
49838,ENSG00000268543.1,AC012313.4,TEC,42
49839,ENSG00000268545.1,VN1R107P,unprocessed_pseudogene,4
49840,ENSG00000268555.2,AC123912.4,lncRNA,6
49841,ENSG00000268560.1,AC010636.1,lncRNA,0
49842,ENSG00000268564.1,AC003956.1,lncRNA,7
49843,ENSG00000268565.1,AC005339.1,lncRNA,0
49844,ENSG00000268566.6,AC100781.1,lncRNA,6
49845,ENSG00000268573.1,AC011815.1,lncRNA,101
49846,ENSG00000268575.1,AL031282.2,lncRNA,112
49847,ENSG00000268580.1,LINC01966,lncRNA,0
49848,ENSG00000268581.1,SIGLEC18P,unprocessed_pseudogene,0
49849,ENSG00000268582.1,AC243960.4,processed_pseudogene,0
49850,ENSG00000268583.2,AC011466.1,lncRNA,16
49851,ENSG00000268584.1,AC073389.1,lncRNA,16
49852,ENSG00000268589.1,AC011467.2,unprocessed_pseudogene,0
49853,ENSG00000268592.3,RAET1E-AS1,lncRNA,0
49854,ENSG00000268593.3,AC008749.1,processed_pseudogene,0
49855,ENSG00000268595.1,AC063977.3,lncRNA,0
49856,ENSG00000268597.1,AC073539.3,lncRNA,0
49857,ENSG00000268598.1,VN1R80P,unprocessed_pseudogene,2
49858,ENSG00000268601.1,AC115522.1,lncRNA,7
49859,ENSG00000268603.1,AC053503.4,lncRNA,0
49860,ENSG00000268605.1,AC011497.1,lncRNA,0
49861,ENSG00000268606.5,MAGEA2,protein_coding,0
49862,ENSG00000268614.1,AC008878.2,protein_coding,0
49863,ENSG00000268615.1,AL353803.5,lncRNA,0
49864,ENSG00000268618.1,AC092316.1,lncRNA,0
49865,ENSG00000268620.1,AC078899.3,unprocessed_pseudogene,1
49866,ENSG00000268621.6,IGFL2-AS1,lncRNA,0
49867,ENSG00000268623.2,AC020904.1,processed_pseudogene,0
49868,ENSG00000268628.2,AL121761.1,lncRNA,19
49869,ENSG00000268629.8,TEX13A,protein_coding,0
49870,ENSG00000268635.2,AP003680.1,lncRNA,0
49871,ENSG00000268636.1,AC011495.2,lncRNA,0
49872,ENSG00000268643.2,AC006486.1,protein_coding,0
49873,ENSG00000268649.5,AL132655.2,lncRNA,0
49874,ENSG00000268650.3,AC005759.1,lncRNA,2
49875,ENSG00000268651.3,CTAG1A,protein_coding,0
49876,ENSG00000268652.1,AC063977.4,processed_pseudogene,1
49877,ENSG00000268654.2,MIMT1,lncRNA,0
49878,ENSG00000268655.2,AC008687.4,protein_coding,4
49879,ENSG00000268658.5,LINC00664,lncRNA,38
49880,ENSG00000268659.2,AL589863.1,lncRNA,0
49881,ENSG00000268660.1,LETM1P2,processed_pseudogene,1
49882,ENSG00000268663.1,WBP1LP6,processed_pseudogene,0
49883,ENSG00000268669.1,AC008687.5,unprocessed_pseudogene,0
49884,ENSG00000268670.1,AC016586.1,lncRNA,24
49885,ENSG00000268673.3,AC004597.1,lncRNA,0
49886,ENSG00000268677.1,AC011495.3,lncRNA,0
49887,ENSG00000268678.1,AC005261.2,lncRNA,0
49888,ENSG00000268681.1,COX6CP7,processed_pseudogene,0
49889,ENSG00000268683.1,AC020910.2,lncRNA,2
49890,ENSG00000268685.1,AC011494.1,processed_pseudogene,0
49891,ENSG00000268686.2,AC010643.1,lncRNA,60
49892,ENSG00000268696.3,ZNF723,protein_coding,0
49893,ENSG00000268705.1,BNIP3P26,processed_pseudogene,3
49894,ENSG00000268707.1,AL158151.4,lncRNA,24
49895,ENSG00000268711.1,AC008750.5,unprocessed_pseudogene,0
49896,ENSG00000268713.1,AC005261.3,lncRNA,0
49897,ENSG00000268717.1,BNIP3P33,processed_pseudogene,0
49898,ENSG00000268723.1,AC005261.4,processed_pseudogene,1
49899,ENSG00000268729.1,AC020922.2,lncRNA,0
49900,ENSG00000268731.1,AC010615.3,processed_pseudogene,1
49901,ENSG00000268734.1,AC245128.3,lncRNA,0
49902,ENSG00000268736.1,MTCO3P39,processed_pseudogene,0
49903,ENSG00000268738.3,HSFX2,protein_coding,1
49904,ENSG00000268739.1,AC011473.2,lncRNA,0
49905,ENSG00000268742.1,AC010503.3,processed_pseudogene,0
49906,ENSG00000268743.1,AC008737.1,lncRNA,5
49907,ENSG00000268744.1,AC008758.4,lncRNA,3
49908,ENSG00000268745.1,AL365205.3,lncRNA,0
49909,ENSG00000268746.1,AC010519.1,lncRNA,4
49910,ENSG00000268747.1,AC022432.1,processed_pseudogene,2
49911,ENSG00000268750.7,AC010522.1,protein_coding,0
49912,ENSG00000268751.1,SCGB1B2P,lncRNA,28
49913,ENSG00000268754.4,LINC01081,lncRNA,3
49914,ENSG00000268756.1,AC104534.1,lncRNA,11
49915,ENSG00000268758.7,ADGRE4P,transcribed_unprocessed_pseudogene,42
49916,ENSG00000268764.1,AC011465.1,lncRNA,7
49917,ENSG00000268777.1,AC020914.1,lncRNA,0
49918,ENSG00000268785.1,RPL7P50,processed_pseudogene,3
49919,ENSG00000268789.1,VN1R87P,unprocessed_pseudogene,0
49920,ENSG00000268790.5,AC008764.4,protein_coding,0
49921,ENSG00000268794.1,VN1R90P,unprocessed_pseudogene,0
49922,ENSG00000268797.1,AC008537.1,protein_coding,0
49923,ENSG00000268798.1,AC027307.3,lncRNA,6
49924,ENSG00000268799.4,H3Y2,protein_coding,0
49925,ENSG00000268803.1,AC114797.1,unprocessed_pseudogene,0
49926,ENSG00000268804.1,LINC02132,lncRNA,0
49927,ENSG00000268810.1,AC007193.1,lncRNA,0
49928,ENSG00000268812.3,AC004264.1,lncRNA,187
49929,ENSG00000268818.2,AL049747.1,lncRNA,0
49930,ENSG00000268823.2,AC011467.3,lncRNA,0
49931,ENSG00000268830.1,BNIP3P32,processed_pseudogene,0
49932,ENSG00000268833.1,AC243967.2,lncRNA,10
49933,ENSG00000268834.2,OR7A1P,transcribed_unprocessed_pseudogene,0
49934,ENSG00000268836.1,Z69706.1,lncRNA,26
49935,ENSG00000268839.1,AC020914.2,unprocessed_pseudogene,0
49936,ENSG00000268842.1,AC092070.1,lncRNA,0
49937,ENSG00000268845.1,AC025278.1,lncRNA,0
49938,ENSG00000268847.1,SIGLEC31P,unprocessed_pseudogene,0
49939,ENSG00000268849.5,SIGLEC22P,transcribed_unprocessed_pseudogene,4
49940,ENSG00000268854.1,AC020909.3,lncRNA,0
49941,ENSG00000268858.2,AL118506.1,lncRNA,526
49942,ENSG00000268861.7,AC008878.3,protein_coding,0
49943,ENSG00000268864.4,AC011487.2,transcribed_unprocessed_pseudogene,0
49944,ENSG00000268866.1,AC020915.3,processed_pseudogene,0
49945,ENSG00000268869.6,ESPNP,transcribed_unprocessed_pseudogene,7
49946,ENSG00000268870.1,AC008758.5,protein_coding,0
49947,ENSG00000268873.1,AC022601.1,lncRNA,0
49948,ENSG00000268879.1,IGFL1P1,unprocessed_pseudogene,1
49949,ENSG00000268883.2,PNMA6B,unprocessed_pseudogene,0
49950,ENSG00000268884.1,AC010323.2,processed_pseudogene,6
49951,ENSG00000268886.1,AC022150.1,lncRNA,0
49952,ENSG00000268889.1,AC008750.6,lncRNA,2
49953,ENSG00000268892.1,AC010620.1,unprocessed_pseudogene,0
49954,ENSG00000268894.7,PLCE1-AS1,lncRNA,1
49955,ENSG00000268895.6,A1BG-AS1,lncRNA,22
49956,ENSG00000268896.1,AC009955.3,lncRNA,2
49957,ENSG00000268902.3,CSAG2,protein_coding,0
49958,ENSG00000268903.1,AL627309.6,processed_pseudogene,101
49959,ENSG00000268906.1,AC011473.3,lncRNA,0
49960,ENSG00000268908.1,VN1R92P,unprocessed_pseudogene,0
49961,ENSG00000268912.1,AC012313.5,lncRNA,63
49962,ENSG00000268916.6,CSAG3,protein_coding,1
49963,ENSG00000268922.1,AC012616.1,processed_pseudogene,0
49964,ENSG00000268926.3,AL354861.3,lncRNA,0
49965,ENSG00000268931.1,AC136469.1,lncRNA,2
49966,ENSG00000268938.2,AC005387.1,lncRNA,15
49967,ENSG00000268940.5,CT45A1,protein_coding,0
49968,ENSG00000268941.2,LINC01711,lncRNA,21
49969,ENSG00000268942.2,CKS1BP3,processed_pseudogene,3
49970,ENSG00000268945.1,AC010422.2,lncRNA,8
49971,ENSG00000268947.1,AC002128.1,lncRNA,13
49972,ENSG00000268949.1,MRPS17P1,processed_pseudogene,1
49973,ENSG00000268951.1,CDRT15P7,processed_pseudogene,0
49974,ENSG00000268955.2,AC068020.1,lncRNA,1
49975,ENSG00000268957.1,AC020914.3,unprocessed_pseudogene,0
49976,ENSG00000268964.3,ERVV-2,protein_coding,0
49977,ENSG00000268967.1,AC119751.7,processed_pseudogene,0
49978,ENSG00000268970.1,AC022150.2,lncRNA,73
49979,ENSG00000268975.2,MIA-RAB4B,protein_coding,0
49980,ENSG00000268981.5,AC024563.1,lncRNA,0
49981,ENSG00000268983.1,AC005253.2,lncRNA,0
49982,ENSG00000268985.1,AC020908.2,lncRNA,1
49983,ENSG00000268987.1,AC011462.3,lncRNA,1
49984,ENSG00000268988.1,SPANXN2,protein_coding,0
49985,ENSG00000268992.1,CDC42EP3P1,processed_pseudogene,1
49986,ENSG00000268993.1,RPL22P6,processed_pseudogene,0
49987,ENSG00000268994.3,FAM236B,protein_coding,0
49988,ENSG00000268995.1,VN1R82P,unprocessed_pseudogene,0
49989,ENSG00000268996.3,MAN1B1-DT,lncRNA,148
49990,ENSG00000268997.1,DNAJC19P3,processed_pseudogene,0
49991,ENSG00000269001.2,AC092070.2,transcribed_unprocessed_pseudogene,546
49992,ENSG00000269009.1,SLC6A21P,processed_pseudogene,0
49993,ENSG00000269012.2,KRT18P40,unprocessed_pseudogene,2
49994,ENSG00000269014.1,AC008622.1,processed_pseudogene,0
49995,ENSG00000269019.2,HOMER3-AS1,lncRNA,7
49996,ENSG00000269021.1,SIGLEC24P,transcribed_unprocessed_pseudogene,0
49997,ENSG00000269025.2,AC011467.4,transcribed_processed_pseudogene,0
49998,ENSG00000269026.2,AC003006.1,protein_coding,0
49999,ENSG00000269028.3,MTRNR2L12,protein_coding,74
50000,ENSG00000269032.1,AC016629.1,transcribed_processed_pseudogene,0
50001,ENSG00000269035.1,AC010319.2,protein_coding,0
50002,ENSG00000269037.1,LINC01838,lncRNA,0
50003,ENSG00000269038.1,AP001462.1,lncRNA,3
50004,ENSG00000269040.1,BNIP3P24,processed_pseudogene,2
50005,ENSG00000269043.2,AC008554.1,lncRNA,3
50006,ENSG00000269044.2,AC024075.2,lncRNA,217
50007,ENSG00000269050.1,AC011455.1,lncRNA,1
50008,ENSG00000269053.1,AC010319.3,lncRNA,35
50009,ENSG00000269054.2,AC012313.6,lncRNA,26
50010,ENSG00000269055.1,BNIP3P18,processed_pseudogene,0
50011,ENSG00000269058.6,CALR3,protein_coding,1
50012,ENSG00000269066.1,AC020908.3,lncRNA,0
50013,ENSG00000269067.2,ZNF728,protein_coding,1
50014,ENSG00000269068.1,AC009955.4,lncRNA,1
50015,ENSG00000269069.1,AC007842.1,processed_pseudogene,53
50016,ENSG00000269072.1,AC063977.5,lncRNA,0
50017,ENSG00000269082.1,AC010328.3,lncRNA,0
50018,ENSG00000269085.1,AC008764.5,lncRNA,0
50019,ENSG00000269086.3,AC008555.2,lncRNA,10
50020,ENSG00000269091.6,AC010624.3,lncRNA,18
50021,ENSG00000269095.1,AC010646.1,protein_coding,0
50022,ENSG00000269096.7,CT45A3,protein_coding,0
50023,ENSG00000269097.1,TPRG1LP1,processed_pseudogene,1
50024,ENSG00000269099.2,LSP1P1,processed_pseudogene,0
50025,ENSG00000269102.1,AC010320.3,lncRNA,11
50026,ENSG00000269103.2,Metazoa_SRP,misc_RNA,0
50027,ENSG00000269106.1,AC012313.7,lncRNA,0
50028,ENSG00000269107.1,AC092329.1,lncRNA,0
50029,ENSG00000269110.1,AC010636.2,lncRNA,0
50030,ENSG00000269113.4,TRABD2B,protein_coding,734
50031,ENSG00000269118.1,FAM90A28P,transcribed_unprocessed_pseudogene,0
50032,ENSG00000269119.1,HNRNPA1P52,processed_pseudogene,2
50033,ENSG00000269124.1,AC007193.2,lncRNA,1
50034,ENSG00000269125.1,AL137002.1,lncRNA,1
50035,ENSG00000269130.1,AC020914.4,unprocessed_pseudogene,0
50036,ENSG00000269136.1,BRI3BPP1,processed_pseudogene,0
50037,ENSG00000269138.1,ZNF209P,unprocessed_pseudogene,0
50038,ENSG00000269139.2,AC010336.5,lncRNA,7
50039,ENSG00000269145.2,AC007192.2,lncRNA,0
50040,ENSG00000269148.1,AC092301.1,lncRNA,11
50041,ENSG00000269151.1,AC007193.3,lncRNA,0
50042,ENSG00000269153.1,LYPLA2P2,processed_pseudogene,5
50043,ENSG00000269154.1,BNIP3P13,processed_pseudogene,0
50044,ENSG00000269155.2,AL009178.2,lncRNA,35
50045,ENSG00000269161.1,AC010618.2,lncRNA,12
50046,ENSG00000269172.1,AC011443.1,lncRNA,1
50047,ENSG00000269176.2,AP001160.3,lncRNA,14
50048,ENSG00000269177.1,L34079.2,lncRNA,0
50049,ENSG00000269179.1,AC011452.1,protein_coding,0
50050,ENSG00000269181.1,AC020914.5,processed_pseudogene,0
50051,ENSG00000269186.3,LINC01082,lncRNA,1
50052,ENSG00000269188.1,AC011500.1,unprocessed_pseudogene,0
50053,ENSG00000269189.1,AL445223.1,lncRNA,2
50054,ENSG00000269190.6,FBXO17,protein_coding,96
50055,ENSG00000269191.1,AC005387.2,lncRNA,13
50056,ENSG00000269194.1,AC006942.1,lncRNA,3
